STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/4/18,7.38,",,W",,,0.04,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",75,",,W",59,",,W",190,",,W",190,",,W",18.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/5/18,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",71,",,W",61,",,W",10,",,W",360,",,W",21.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/6/18,9.62,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",69,",,W",63,",,W",200,",,W",190,",,W",16.1,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/7/18,7.61,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",80,",,W",69,",,W",200,",,W",210,",,W",15,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/8/18,10.51,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",71,",,W",64,",,W",100,",,W",90,",,W",17,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/9/18,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",74,",,W",67,",,W",200,",,W",200,",,W",13,",,W",17,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/10/18,8.05,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",77,",,W",66,",,W",180,",,W",180,",,W",16.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/11/18,10.96,",,W",,,1.03,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",76,",,W",67,",,W",190,",,W",190,",,W",32,",,W",38,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/12/18,18.34,",,W",,,0.77,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",70,",,W",51,",,W",360,",,W",10,",,W",32,",,W",44.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/13/18,8.5,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",48,",,W",300,",,W",300,",,W",17,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/14/18,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",59,",,W",46,",,W",240,",,W",230,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/15/18,12.53,",,W",,,0.07,",,W,2400",0,",,W,2400",0,",,W,2400",59,"H,,S",68,",,W",52,",,W",300,",,W",290,",,W",30,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/16/18,16.11,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",62,",,W",47,",,W",330,",,W",330,",,W",28,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/17/18,18.57,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",63,",,W",47,",,W",300,",,W",320,",,W",31.1,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/18/18,15.21,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",52,",,W",41,",,W",330,",,W",330,",,W",29.1,",,W",36,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/19/18,13.87,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",60,",,W",41,",,W",210,",,W",220,",,W",23.9,",,W",30,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/20/18,14.09,",,W",,,0.08,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",63,",,W",52,",,W",270,",,W",270,",,W",21.9,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/21/18,19.69,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",53,",,W",40,",,W",310,",,W",320,",,W",35.1,",,W",42.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/22/18,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",52,",,W",39,",,W",240,",,W",230,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/23/18,11.86,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",63,",,W",47,",,W",320,",,W",320,",,W",25.9,",,W",36,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/24/18,17,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",56,",,W",44,",,W",330,",,W",340,",,W",28,",,W",35.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/25/18,13.42,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",53,",,W",40,",,W",320,",,W",320,",,W",23.9,",,W",30,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/26/18,5.59,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",49,",,W",36,",,W",70,",,W",70,",,W",18.1,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/27/18,20.58,",,W",,,0.84,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",58,",,W",43,",,W",50,",,W",60,",,W",35.1,",,W",42.9,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/28/18,11.86,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",54,",,W",46,",,W",250,",,W",,,16.1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/29/18,15.88,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",47,",,W",300,",,W",250,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/30/18,12.3,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",57,",,W",43,",,W",310,",,W",310,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/31/18,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",63,",,W",38,",,W",180,",,W",190,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/1/18,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",66,",,W",51,",,W",180,",,W",190,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/2/18,20.58,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",66,",,W",62,",,W",180,",,W",180,",,W",30,",,W",36.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/3/18,17.9,",,W",,,0.24,",,W,2400",0,",,W,2400",0,",,W,2400",59,"H,,S",64,",,W",49,",,W",270,",,W",270,",,W",35.1,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/4/18,6.93,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",57,",,W",43,",,W",330,",,W",320,",,W",15,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/5/18,12.53,",,W",,,0.27,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",55,",,W",44,",,W",100,",,W",100,",,W",21,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/6/18,8.5,",,W",,,0.49,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",61,",,W",50,",,W",300,",,W",290,",,W",23,",,W",33.1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/7/18,14.99,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",63,",,W",50,",,W",220,",,W",270,",,W",21.9,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/8/18,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",43,",,W",290,",,W",280,",,W",21,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/9/18,10.51,",,W",,,0.86,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",52,",,W",39,",,W",60,",,W",70,",,W",21,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/10/18,18.12,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",51,",,W",35,",,W",270,",,W",270,",,W",31.1,",,W",40,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/11/18,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",47,",,W",34,",,W",310,",,W",300,",,W",18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/12/18,3.8,",,W",,,0.04,",,W,2400",0,",,W,2400",0,",,W,2400",41,"H,,S",49,",,W",30,",,W",180,",,W",180,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/13/18,14.09,",,W",,,1.16,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",58,",,W",43,",,W",320,",,W",300,",,W",25.9,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/14/18,17,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",44,",,W",32,",,W",320,",,W",300,",,W",29.1,",,W",36,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/15/18,15.21,",,W",,,0.89,",,W,2400",4.8,",,W,2400",0,",,W,2400",33,"H,,S",37,",,W",31,",,W",60,",,W",60,",,W",33.1,",,W",44.1,",,W",1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/16/18,20.8,",,W",,,0.16,",,W,2400",0,",,W,2400",1.2,",,W,2400",40,"H,,S",47,",,W",35,",,W",320,",,W",340,",,W",36.9,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/17/18,14.32,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",50,",,W",38,",,W",270,",,W",290,",,W",21,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/18/18,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",44,",,W",39,",,W",340,",,W",320,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/19/18,4.47,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",52,",,W",38,",,W",270,",,W",260,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/20/18,10.74,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",49,",,W",38,",,W",310,",,W",300,",,W",23.9,",,W",33.1,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/21/18,18.57,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",41,"H,,S",46,",,W",27,",,W",320,",,W",320,",,W",30,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/22/18,19.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",26,"H,,S",29,",,W",18,",,W",320,",,W",320,",,W",31.1,",,W",36.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/23/18,8.28,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22,"H,,S",32,",,W",15,",,W",340,",,W",340,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/24/18,8.5,",,W",,,1.2,",,W,2400",0,",,W,2400",0,",,W,2400",36,"H,,S",51,",,W",27,",,W",50,",,W",40,",,W",29.1,",,W",35.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/25/18,12.3,",,W",,,1.22,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",56,",,W",45,",,W",330,",,W",40,",,W",38.9,",,W",46.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/26/18,12.3,",,W",,,1.17,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",52,",,W",40,",,W",70,",,W",70,",,W",29.1,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/27/18,20.13,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",48,",,W",37,",,W",270,",,W",270,",,W",30,",,W",36.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/28/18,20.8,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",39,"H,,S",42,",,W",36,",,W",290,",,W",300,",,W",32,",,W",40,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/29/18,19.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",48,",,W",38,",,W",320,",,W",310,",,W",33.1,",,W",40.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/30/18,4.25,",,W",,,0.02,",,W,2400",0,"T,,W,2400",0,",,W,2400",39,"H,,S",42,",,W",35,",,W",300,",,W",300,",,W",12.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/1/18,5.59,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",46,",,W",34,",,W",100,",,W",100,",,W",14.1,",,W",17,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/2/18,8.05,",,W",,,0.87,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",55,",,W",44,",,W",110,",,W",110,",,W",18.1,",,W",21.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/3/18,14.09,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",56,",,W",46,",,W",270,",,W",260,",,W",23.9,",,W",31.1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/4/18,16.33,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",46,",,W",30,",,W",340,",,W",310,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/5/18,8.05,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",32,"H,,S",36,",,W",26,",,W",40,",,W",30,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/6/18,14.76,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",35,"H,,S",40,",,W",30,",,W",240,",,W",240,",,W",25.1,",,W",32,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/7/18,15.21,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",37,"H,,S",40,",,W",26,",,W",320,",,W",320,",,W",23.9,",,W",36,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/8/18,10.74,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",30,"H,,S",37,",,W",24,",,W",270,",,W",260,",,W",19.9,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/9/18,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",31,"H,,S",36,",,W",24,",,W",250,",,W",310,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/10/18,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",33,"H,,S",40,",,W",28,",,W",10,",,W",10,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/11/18,7.16,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",33,"H,,S",40,",,W",27,",,W",300,",,W",310,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/12/18,11.41,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",36,"H,,S",42,",,W",30,",,W",320,",,W",310,",,W",21.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/13/18,9.4,",,W",,,0.09,",,W,2400",0,"T,,W,2400",0,",,W,2400",35,"H,,S",44,",,W",32,",,W",60,",,W",60,",,W",16.1,",,W",19,",,W",1,",,W",,,,,,,1,",,W",,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/14/18,7.61,",,W",,,0.11,",,W,2400",0,",,W,2400",0,",,W,2400",45,"H,,S",51,",,W",42,",,W",120,",,W",130,",,W",15,",,W",18.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/15/18,10.51,",,W",,,0.15,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",52,",,W",47,",,W",60,",,W",50,",,W",31.1,",,W",36.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/16/18,18.12,",,W",,,1.16,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",47,",,W",37,",,W",50,",,W",40,",,W",28,",,W",36.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/17/18,18.34,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",41,"H,,S",49,",,W",38,",,W",310,",,W",310,",,W",36,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/18/18,21.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",37,"H,,S",41,",,W",28,",,W",320,",,W",320,",,W",38,",,W",51,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/19/18,8.5,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",32,"H,,S",41,",,W",24,",,W",310,",,W",320,",,W",18.1,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/20/18,6.71,",,W",,,0.28,",,W,2400",0,",,W,2400",0,",,W,2400",38,"H,,S",52,",,W",30,",,W",110,",,W",110,",,W",19.9,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/21/18,19.01,",,W",,,1.73,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",57,",,W",51,",,W",180,",,W",120,",,W",31.1,",,W",42.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/22/18,20.8,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",51,",,W",40,",,W",290,",,W",290,",,W",32,",,W",42.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/23/18,9.62,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",44,",,W",36,",,W",310,",,W",310,",,W",28,",,W",34,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/24/18,10.07,",,W",,,0.07,",,W,2400",0,",,W,2400",0,",,W,2400",39,"H,,S",44,",,W",35,",,W",270,",,W",260,",,W",23,",,W",29.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/25/18,13.42,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",38,"H,,S",43,",,W",32,",,W",310,",,W",320,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/26/18,10.07,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",37,"H,,S",44,",,W",32,",,W",290,",,W",280,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/27/18,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",44,",,W",37,",,W",330,",,W",130,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/28/18,13.65,",,W",,,0.98,",,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",55,",,W",43,",,W",170,",,W",180,",,W",30,",,W",38,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/29/18,15.43,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",54,",,W",39,",,W",310,",,W",290,",,W",29.1,",,W",38.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/30/18,5.37,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",37,"H,,S",39,",,W",32,",,W",330,",,W",330,",,W",19.9,",,W",23,",,W",,,,,,,,,,,,,,,,
